13.017044649156317 -10.0 1.7014159339344928
10.43726495385659 -10.0 5.985404867461259
16.818676906213476 -10.0 0.49394046435234956
19.904500078945983 -10.0 6.425532155743406
12.031050595736941 -10.0 6.280771712940857
18.349204054730656 -10.0 5.721388761170944
17.632591571399928 -10.0 2.464849445853275
16.638271123259283 -10.0 6.834153173941845
17.227489154153098 -10.0 5.084678298487227
-3.1214614083840324 -10.0 6.758926943859171
15.256280831549883 -10.0 6.254149448307225
-1.3467339778165694 -10.0 2.0258347197430018
8.450171804921379 -10.0 4.721509799661795
-2.5488715754796765 -10.0 3.1670229953062803
15.307497986558618 -10.0 0.9788336224700664
5.6168581554004025 -10.0 2.8003158052164365
2.685858318796271 -10.0 5.2535025565141185
3.8163695293199176 -10.0 0.02314560826208345
-2.698961142697126 -10.0 2.6996489625636597
1.062034947747037 -10.0 6.279350924219205
-0.27017983980143967 -10.0 3.840483030925366
-1.264313216923746 -10.0 4.362499821212424
8.470773591987834 -10.0 2.1635631204188948
15.863517704550901 -10.0 4.187130243297428
6.520379667232456 -10.0 4.543088263685786
15.742237767659468 -10.0 5.156264276493241
-0.07640331888683605 -10.0 5.6393793957702885
13.2140710721185 -10.0 1.3615939192424356
1.7732811317047101 -10.0 2.3584186366955526
19.33723332097885 -10.0 1.386476489825177
18.90029623549735 -10.0 1.0620327657548747
8.68905391089087 -10.0 1.2956288913433298
6.464509149431725 -10.0 4.541195275724256
-2.789379543677345 -10.0 3.5409306113246948
12.20343249408737 -10.0 1.7889766819222093
12.434338136503078 -10.0 6.564594242436904
8.462191431867756 -10.0 1.212202843550871
-1.600393651089771 -10.0 2.045201153668253
4.3838195243889775 -10.0 1.4504177437290622
5.424089136341763 -10.0 4.503883375498414
3.6838432850619256 -10.0 0.9081023671170205
-1.6221379651623131 -10.0 2.882299230074403
5.197233163602123 -10.0 5.565462960131133
3.25971060051668 -10.0 3.0450422100672343
14.645593287280345 -10.0 1.6328499960889575
4.674543003972442 -10.0 6.618393768735363
-2.974257881764064 -10.0 5.095787657409865
-3.241604373996477 -10.0 3.3518669337605194
1.6422829898985896 -10.0 0.39968322094851155
6.840918812698064 -10.0 1.4511688410325743
0.13565396119552275 -10.0 3.9710908918093737
2.169556609138482 -10.0 6.461920187096235
5.830147133283722 -10.0 4.807719816675082
1.0563001825523415 -10.0 6.850520342591829
16.153905204582124 -10.0 0.09645379165239026
-0.06939951471248307 -10.0 6.771558471773396
9.486655253098535 -10.0 0.9078335193847065
19.004357724771953 -10.0 7.442819564546058
12.054591044088053 -10.0 1.1039980063469865
8.701331189693821 -10.0 7.065039531873703
16.43830570744007 -10.0 1.6791169613558097
-3.367207129978567 -10.0 3.78969440735724
-2.8267605034552723 -10.0 2.78801777371905
2.5636242544381176 -10.0 4.8772213544301
0.8942639289311103 -10.0 1.5873112871297095
17.94784076137512 -10.0 4.791393936788364
8.409756464334793 -10.0 1.3339683106970828
14.555492797395482 -10.0 7.124724526144088
9.475274792787479 -10.0 1.230791136229886
-4.412124723722748 -10.0 4.123618778477824
5.382091453727435 -10.0 4.716817153775239
1.531766404279395 -10.0 2.0869318759834288
11.607304086277432 -10.0 4.192696230581997
-3.7246368199374267 -10.0 4.853256173609394
14.999685836323305 -10.0 4.492221203101164
11.223791897713449 -10.0 4.095433358692051
-0.4217393019345117 -10.0 6.544896959682243
15.014698102203734 -10.0 7.473561390688775
19.845450345413497 -10.0 2.2954464149641036
-1.7433912319379985 -10.0 2.9789151851702824
16.179920087886668 -10.0 5.952803600269499
9.395091088983952 -10.0 4.931720395783667
4.461845348919168 -10.0 4.834934342327549
18.254108578259473 -10.0 0.09699265725220285
-4.418424771055648 -10.0 4.065001040664576
-1.0888553013220807 -10.0 6.118624548588155
14.625172968563989 -10.0 3.6063070714964245
0.11712074017921736 -10.0 7.05648269948234
13.003542370987685 -10.0 2.207828299578336
-1.701777249057173 -10.0 2.553888868149054
3.851058465643135 -10.0 1.838357546017105
-4.156599789562424 -10.0 1.1871082178351173
-2.208163242868757 -10.0 5.084957947803819
4.444172253164421 -10.0 1.6032535809056079
17.988153899590337 -10.0 0.11253451395102726
16.753147749390173 -10.0 6.960154896165626
16.930328239495918 -10.0 2.759756040063576
-2.0855517343361853 -10.0 2.8858824048669534
7.952331350776303 -10.0 6.916971593196802
-3.436596964458463 -10.0 5.407595107011109
-5.0 1.2796584041457209 4.12767071858839
-5.0 -5.204893677301121 2.2373142957111405
-5.0 -0.8912386882295937 3.317915579440733
-5.0 3.886556715009771 5.597204006596294
-5.0 -8.014490016667477 1.717510407296417
-5.0 0.974302159381903 0.7971436913891337
-5.0 3.732405539024848 2.076984655733835
-5.0 -6.191083376522126 0.863669904856881
-5.0 3.8042477860827013 5.083369573684691
-5.0 4.133733268402228 2.705020448978403
-5.0 9.667030962189102 7.184431418286769
-5.0 -8.951278749321759 6.988118009540706
-5.0 9.472976157594367 6.473701953673225
-5.0 -3.531404199172428 3.3129194324848354
-5.0 5.88281579687485 0.45342088566588445
-5.0 1.2939534040638492 4.47766294202679
-5.0 8.668288619879348 1.5617524311296123
-5.0 -6.99148843124563 0.23828972160584827
-5.0 -7.7930316961951345 2.380456164472643
-5.0 3.596477027079443 5.935621616057447
-5.0 -8.71292926620944 1.98850782831556
-5.0 -9.151584683926918 6.58208424160788
-5.0 -8.479176464514902 6.111424335113768
-5.0 -5.461402775726039 6.58793645607191
-5.0 5.895354228215481 1.5210408300479692
-5.0 8.700125406053221 2.6188781994530763
-5.0 -1.2966075176492158 2.052232627366294
-5.0 -2.977166291598749 6.281132691713655
-5.0 -1.1309120928129524 1.1577434146065784
-5.0 -1.507600811468306 1.8857317017646045
-5.0 0.8586440156973811 1.3573191292175357
-5.0 3.6025800447835046 0.21445386646824077
-5.0 -6.334387048244596 0.39332427544019916
-5.0 3.1005798942686997 4.3901506482358785
-5.0 -2.776065564545651 5.019262097154607
-5.0 3.3303004289005074 2.8402212052763183
-5.0 -0.5447011022149884 1.2660547563923632
-5.0 4.879687654823311 0.7080145493591444
-5.0 6.644841913365649 4.377273164422897
-5.0 1.9289688211135996 3.050319297462684
-5.0 9.56835470873029 6.5147393697850955
-5.0 8.623820149214424 3.156768907836193
-5.0 -8.231890243680573 3.064788961915484
-5.0 -6.061260920707818 2.8131929809710807
-5.0 -6.164231283163309 0.7763209244362943
-5.0 9.875844313672488 7.098023130976912
-5.0 -5.279150072504095 5.493590485570016
-5.0 -0.6923569036181387 2.9906280598171344
-5.0 9.067670515797317 1.0869581752810804
-5.0 5.99707499362027 2.562705545783387
-5.0 -4.755262012861461 1.8119379552086714
-5.0 -4.348024594839561 5.581452728791228
-5.0 -9.330738387498172 5.615633297566063
-5.0 -9.160620851378646 6.446518917033273
-5.0 0.49645425346343686 1.2075579995402475
-5.0 -1.033983805297357 2.0692037669019587
-5.0 9.062763007120466 4.863098157212892
-5.0 -1.0752163932416572 7.422187017011765
-5.0 -8.241743046953054 6.68855694387926
-5.0 -3.024839387020508 5.07727169440874
-5.0 -3.849130654497845 4.91137327294622
-5.0 -1.719195468106637 2.076545874032864
-5.0 -7.3877104998353165 2.9943436349002677
-5.0 -9.040922119479763 2.6224252865784488
-5.0 3.0710093607598345 5.649882236811077
-5.0 3.0643672228936047 1.2294421499918782
-5.0 2.648547895536545 3.3045345887696524
-5.0 8.760688585722416 4.941298352281293
-5.0 3.084516405029907 4.7734142875272845
-5.0 -5.186117289801395 2.645945251083567
-5.0 -0.5286593625290941 2.1091129722458097
-5.0 -0.6324821518583246 4.955517424216528
-5.0 -1.7224599927104798 4.8068094216167925
-5.0 7.430545395556081 5.931610433589961
-5.0 1.8024997023139058 3.1991457487048964
-5.0 -4.732860918084969 0.3601520646863107
-5.0 3.275147850228068 3.6763002256761053
-5.0 6.898812764165534 1.3952038596159153
-5.0 -8.046342775447961 6.2553616808497825
-5.0 6.298804104698185 2.4120712859825617
-5.0 4.455003940264152 2.6177965274596913
-5.0 -2.5477955013498566 3.3643439359177894
-5.0 -1.9725417184351723 5.92139420050131
-5.0 1.1963067695595253 7.264195168043265
